,county,awaiting_testing,negative,positive,percent_positive,total_tested,file_name,inconclusive,date,day_of_week,new_negatives,new_cases,week,day
7327,Osceola,62.0,3518,431.0,11.0,4012.0,html version of FL COVID Rep 04-23-2020,1.0,2020-04-23,3,20.0,4.0,17,Thursday
7328,Osceola,62.0,3520,449.0,11.0,4032.0,html version of FL COVID Rep 04-23-2020(PM),1.0,2020-04-23,3,2.0,18.0,17,Thursday
7329,Osceola,61.0,3930,454.0,10.0,4446.0,html version of FL COVID Rep 04-24-2020,1.0,2020-04-24,4,410.0,5.0,17,Friday
7330,Osceola,60.0,3929,461.0,10.0,4451.0,html version of FL COVID Rep 04-24-2020(PM),1.0,2020-04-24,4,-1.0,7.0,17,Friday
7331,Osceola,59.0,4120,463.0,10.0,4645.0,html version of FL COVID Rep 04-25-2020,3.0,2020-04-25,5,191.0,2.0,17,Saturday
7332,Osceola,48.0,4219,463.0,10.0,4733.0,html version of FL COVID Rep 04-26-2020,3.0,2020-04-26,6,99.0,0.0,17,Sunday
7333,Osceola,45.0,4631,470.0,9.0,5148.0,html version of FL COVID Rep 04-27-2020,2.0,2020-04-27,0,412.0,7.0,18,Monday
7334,Osceola,45.0,4702,474.0,9.0,5223.0,html version of FL COVID Rep 04-28-2020,2.0,2020-04-28,1,71.0,4.0,18,Tuesday
7335,Osceola,44.0,5032,479.0,9.0,5558.0,html version of FL COVID Rep 04-29-2020,3.0,2020-04-29,2,330.0,5.0,18,Wednesday
7336,Osceola,45.0,5232,478.0,8.0,5758.0,html version of FL COVID Rep 04-30-2020,3.0,2020-04-30,3,200.0,-1.0,18,Thursday
7337,Osceola,45.0,5424,486.0,8.0,5958.0,html version of FL COVID Rep 05-01-2020,3.0,2020-05-01,4,192.0,8.0,18,Friday
7338,Osceola,49.0,5717,504.0,8.0,6273.0,html version of FL COVID Rep 05-02-2020,3.0,2020-05-02,5,293.0,18.0,18,Saturday
7339,Osceola,46.0,5859,509.0,8.0,6417.0,html version of FL COVID Rep 05-03-2020,3.0,2020-05-03,6,142.0,5.0,18,Sunday
7340,Osceola,43.0,6075,516.0,8.0,6637.0,html version of FL COVID Rep 05-04-2020,3.0,2020-05-04,0,216.0,7.0,19,Monday
7341,Osceola,42.0,6283,514.0,8.0,6850.0,html version of FL COVID Rep 05-05-2020,11.0,2020-05-05,1,208.0,-2.0,19,Tuesday
7342,Osceola,41.0,6866,529.0,7.0,7447.0,html version of FL COVID Rep 05-06-2020,11.0,2020-05-06,2,583.0,15.0,19,Wednesday
7343,Osceola,39.0,7053,544.0,7.0,7647.0,html version of FL COVID Rep 05-07-2020,11.0,2020-05-07,3,187.0,15.0,19,Thursday
7344,Osceola,41.0,7218,554.0,7.0,7824.0,html version of FL COVID Rep 05-08-2020,11.0,2020-05-08,4,165.0,10.0,19,Friday
7345,Osceola,44.0,7476,564.0,7.0,8096.0,html version of FL COVID Rep 05-09-2020,12.0,2020-05-09,5,258.0,10.0,19,Saturday
7346,Osceola,42.0,7577,572.0,7.0,8204.0,html version of FL COVID Rep 05-10-2020,13.0,2020-05-10,6,101.0,8.0,19,Sunday
7347,Osceola,42.0,8064,573.0,7.0,8692.0,html version of FL COVID Rep 05-11-2020,13.0,2020-05-11,0,487.0,1.0,20,Monday
7348,Osceola,47.0,8256,580.0,7.0,8896.0,html version of FL COVID Rep 05-12-2020,13.0,2020-05-12,1,192.0,7.0,20,Tuesday
7349,Osceola,45.0,8347,586.0,7.0,8991.0,html version of FL COVID Rep 05-13-2020,13.0,2020-05-13,2,91.0,6.0,20,Wednesday
7350,Osceola,47.0,8486,594.0,7.0,9140.0,html version of FL COVID Rep 05-14-2020,13.0,2020-05-14,3,139.0,8.0,20,Thursday
7351,Osceola,44.0,8601,608.0,7.0,9266.0,html version of FL COVID Rep 05-15-2020,13.0,2020-05-15,4,115.0,14.0,20,Friday
7352,Osceola,45.0,8774,616.0,7.0,9448.0,html version of FL COVID Rep 05-16-2020,13.0,2020-05-16,5,173.0,8.0,20,Saturday
7353,Osceola,45.0,9540,622.0,6.0,10220.0,html version of FL COVID Rep 05-17-2020,13.0,2020-05-17,6,766.0,6.0,20,Sunday
7354,Osceola,46.0,9839,627.0,6.0,10525.0,html version of FL COVID Rep 05-18-2020,13.0,2020-05-18,0,299.0,5.0,21,Monday
7355,Osceola,46.0,10226,629.0,6.0,10914.0,html version of FL COVID Rep 05-19-2020,13.0,2020-05-19,1,387.0,2.0,21,Tuesday
7356,Osceola,45.0,10679,636.0,6.0,11373.0,html version of FL COVID Rep 05-20-2020,13.0,2020-05-20,2,453.0,7.0,21,Wednesday
7357,Osceola,45.0,11133,640.0,5.0,11832.0,html version of FL COVID Rep 05-21-2020,14.0,2020-05-21,3,454.0,4.0,21,Thursday
7358,Osceola,45.0,11500,644.0,5.0,12203.0,html version of FL COVID Rep 05-22-2020,14.0,2020-05-22,4,367.0,4.0,21,Friday
7359,Osceola,46.0,11924,648.0,5.0,12632.0,html version of FL COVID Rep 05-23-2020,14.0,2020-05-23,5,424.0,4.0,21,Saturday
7360,Osceola,45.0,12232,658.0,5.0,12949.0,html version of FL COVID Rep 05-24-2020,14.0,2020-05-24,6,308.0,10.0,21,Sunday
7361,Osceola,45.0,12634,658.0,5.0,13351.0,html version of FL COVID Rep 05-25-2020,14.0,2020-05-25,0,402.0,0.0,22,Monday
7362,Osceola,45.0,12913,662.0,5.0,13634.0,html version of FL COVID Rep 05-26-2020,14.0,2020-05-26,1,279.0,4.0,22,Tuesday
7363,Osceola,46.0,13027,673.0,5.0,13760.0,html version of FL COVID Rep 05-27-2020,14.0,2020-05-27,2,114.0,11.0,22,Wednesday
7364,Osceola,45.0,13209,674.0,5.0,13942.0,html version of FL COVID Rep 05-28-2020,14.0,2020-05-28,3,182.0,1.0,22,Thursday
7365,Osceola,45.0,13535,688.0,5.0,14282.0,html version of FL COVID Rep 05-29-2020,14.0,2020-05-29,4,326.0,14.0,22,Friday
7366,Osceola,43.0,13727,698.0,5.0,14482.0,html version of FL COVID Rep 05-30-2020,14.0,2020-05-30,5,192.0,10.0,22,Saturday
7367,Osceola,43.0,13924,701.0,5.0,14682.0,html version of FL COVID Rep 05-31-2020,14.0,2020-05-31,6,197.0,3.0,22,Sunday
7368,Osceola,41.0,13997,703.0,5.0,14755.0,html version of FL COVID Rep 06-1-2020,14.0,2020-06-01,0,73.0,2.0,23,Monday
7369,Osceola,41.0,14081,709.0,5.0,14845.0,html version of FL COVID Rep 06-2-2020,14.0,2020-06-02,1,84.0,6.0,23,Tuesday
7370,Osceola,39.0,14405,715.0,5.0,15173.0,html version of FL COVID Rep 06-03-2020,14.0,2020-06-03,2,324.0,6.0,23,Wednesday
7371,Osceola,39.0,14595,726.0,5.0,15374.0,html version of FL COVID Rep 06-04-2020,14.0,2020-06-04,3,190.0,11.0,23,Thursday
7372,Osceola,43.0,14748,732.0,5.0,15537.0,html version of FL COVID Rep 06-05-2020,14.0,2020-06-05,4,153.0,6.0,23,Friday
7373,Osceola,44.0,15217,741.0,5.0,16016.0,html version of FL COVID Rep 06-06-2020,14.0,2020-06-06,5,469.0,9.0,23,Saturday
7374,Osceola,44.0,15450,745.0,5.0,16253.0,html version of FL COVID Rep 06-07-2020,14.0,2020-06-07,6,233.0,4.0,23,Sunday
7375,Osceola,44.0,15566,749.0,5.0,16374.0,html version of FL COVID Rep 06-08-2020,15.0,2020-06-08,0,116.0,4.0,24,Monday
7376,Osceola,46.0,15813,762.0,5.0,16636.0,html version of FL COVID Rep 06-09-2020,15.0,2020-06-09,1,247.0,13.0,24,Tuesday
7377,Osceola,46.0,16014,770.0,5.0,16845.0,html version of FL COVID Rep 06-10-2020,15.0,2020-06-10,2,201.0,8.0,24,Wednesday
7378,Osceola,45.0,16404,785.0,5.0,17249.0,html version of FL COVID Rep 06-11-2020,15.0,2020-06-11,3,390.0,15.0,24,Thursday
7379,Osceola,45.0,16668,796.0,5.0,17524.0,html version of FL COVID Rep 06-12-2020,15.0,2020-06-12,4,264.0,11.0,24,Friday
7380,Osceola,45.0,17103,810.0,5.0,17973.0,html version of FL COVID Rep 06-13-2020,15.0,2020-06-13,5,435.0,14.0,24,Saturday
7381,Osceola,45.0,17629,838.0,5.0,18528.0,html version of FL COVID Rep 06-14-2020,16.0,2020-06-14,6,526.0,28.0,24,Sunday
7382,Osceola,45.0,17946,848.0,5.0,18855.0,html version of FL COVID Rep 06-15-2020,16.0,2020-06-15,0,317.0,10.0,25,Monday
7383,Osceola,47.0,18161,866.0,5.0,19090.0,html version of FL COVID Rep 06-16-2020,16.0,2020-06-16,1,215.0,18.0,25,Tuesday
7384,Osceola,48.0,18455,892.0,5.0,19411.0,html version of FL COVID Rep 06-17-2020,16.0,2020-06-17,2,294.0,26.0,25,Wednesday
7385,Osceola,46.0,18658,926.0,5.0,19646.0,html version of FL COVID Rep 06-18-2020,16.0,2020-06-18,3,203.0,34.0,25,Thursday
7386,Osceola,46.0,18865,960.0,5.0,19887.0,html version of FL COVID Rep 06-19-2020,16.0,2020-06-19,4,207.0,34.0,25,Friday
7387,Osceola,45.0,19366,1007.0,5.0,20434.0,html version of FL COVID Rep 06-20-2020,16.0,2020-06-20,5,501.0,47.0,25,Saturday
7388,Osceola,47.0,19757,1052.0,5.0,20873.0,html version of FL COVID Rep 06-21-2020,17.0,2020-06-21,6,391.0,45.0,25,Sunday
7389,Osceola,48.0,19904,1080.0,5.0,21049.0,html version of FL COVID Rep 06-22-2020,17.0,2020-06-22,0,147.0,28.0,26,Monday
7390,Osceola,46.0,20232,1147.0,5.0,21446.0,html version of FL COVID Rep 06-23-2020,21.0,2020-06-23,1,328.0,67.0,26,Tuesday
7391,Osceola,47.0,20795,1222.0,6.0,22085.0,html version of FL COVID Rep 06-24-2020,21.0,2020-06-24,2,563.0,75.0,26,Wednesday
7392,Osceola,49.0,21527,1321.0,6.0,22924.0,html version of FL COVID Rep 06-25-2020,27.0,2020-06-25,3,732.0,99.0,26,Thursday
7393,Osceola,52.0,21883,1485.0,6.0,23451.0,html version of FL COVID Rep 06-26-2020,31.0,2020-06-26,4,356.0,164.0,26,Friday
7394,Osceola,53.0,22747,1649.0,7.0,24482.0,html version of FL COVID Rep 06-27-2020,33.0,2020-06-27,5,864.0,164.0,26,Saturday
7395,Osceola,52.0,23322,1833.0,7.0,25245.0,html version of FL COVID Rep 06-28-2020,38.0,2020-06-28,6,575.0,184.0,26,Sunday
7396,Osceola,52.0,23534,1919.0,8.0,25548.0,html version of FL COVID Rep 06-29-2020,43.0,2020-06-29,0,212.0,86.0,27,Monday
7397,Osceola,53.0,23774,2026.0,8.0,25899.0,html version of FL COVID Rep 06-30-2020,46.0,2020-06-30,1,240.0,107.0,27,Tuesday
7398,Osceola,55.0,24236,2164.0,8.0,26502.0,html version of FL COVID Rep 07-01-2020,47.0,2020-07-01,2,462.0,138.0,27,Wednesday
7399,Osceola,59.0,25050,2349.0,9.0,27506.0,html version of FL COVID Rep 07-02-2020,48.0,2020-07-02,3,814.0,185.0,27,Thursday
7400,Osceola,58.0,25656,2526.0,9.0,28288.0,html version of FL COVID Rep 07-03-2020,48.0,2020-07-03,4,606.0,177.0,27,Friday
7401,Osceola,58.0,26502,2781.0,9.0,29391.0,html version of FL COVID Rep 07-04-2020,50.0,2020-07-04,5,846.0,255.0,27,Saturday
7402,Osceola,57.0,27288,2966.0,10.0,30360.0,html version of FL COVID Rep 07-05-2020,49.0,2020-07-05,6,786.0,185.0,27,Sunday
7403,Osceola,57.0,27560,3068.0,10.0,30737.0,html version of FL COVID Rep 07-06-2020,52.0,2020-07-06,0,272.0,102.0,28,Monday
7404,Osceola,58.0,27837,3190.0,10.0,31138.0,html version of FL COVID Rep 07-07-2020,53.0,2020-07-07,1,277.0,122.0,28,Tuesday
7405,Osceola,59.0,28162,3302.0,10.0,31577.0,html version of FL COVID Rep 07-08-2020,54.0,2020-07-08,2,325.0,112.0,28,Wednesday
7406,Osceola,60.0,28761,3466.0,11.0,32342.0,html version of FL COVID Rep 07-09-2020,55.0,2020-07-09,3,599.0,164.0,28,Thursday
7407,Osceola,61.0,29549,3658.0,11.0,33333.0,html version of FL COVID Rep 07-10-2020,65.0,2020-07-10,4,788.0,192.0,28,Friday
7408,Osceola,62.0,30352,3861.0,11.0,34339.0,html version of FL COVID Rep 07-11-2020,64.0,2020-07-11,5,803.0,203.0,28,Saturday
7409,Osceola,62.0,32120,4167.0,11.0,36420.0,html version of FL COVID Rep 07-12-2020,71.0,2020-07-12,6,1768.0,306.0,28,Sunday
7410,Osceola,62.0,33223,4442.0,12.0,37805.0,html version of FL COVID Rep 07-13-2020,78.0,2020-07-13,0,1103.0,275.0,29,Monday
7411,Palm Beach,15.0,25,9.0,18.0,49.0,html version of FL COVID Rep 03-16-2020,0.0,2020-03-16,0,,,12,Monday
7412,Palm Beach,19.0,28,19.0,29.0,66.0,html version of FL COVID Rep 03-18-2020,0.0,2020-03-18,2,3.0,10.0,12,Wednesday
7413,Palm Beach,9.0,35,29.0,40.0,73.0,html version of FL COVID Rep 03-19-2020,0.0,2020-03-19,3,7.0,10.0,12,Thursday
7414,Palm Beach,9.0,264,42.0,14.0,315.0,html version of FL COVID Rep 03-20-2020,0.0,2020-03-20,4,229.0,13.0,12,Friday
7415,Palm Beach,10.0,348,56.0,14.0,414.0,html version of FL COVID Rep 03-21-2020(PM),0.0,2020-03-21,5,84.0,14.0,12,Saturday
7416,Palm Beach,11.0,358,59.0,14.0,428.0,html version of FL COVID Rep 03-22-2020,0.0,2020-03-22,6,10.0,3.0,12,Sunday
7417,Palm Beach,15.0,402,72.0,15.0,489.0,html version of FL COVID Rep 03-22-2020(PM),0.0,2020-03-22,6,44.0,13.0,12,Sunday
7418,Palm Beach,11.0,510,89.0,15.0,610.0,html version of FL COVID Rep 03-23-2020,0.0,2020-03-23,0,108.0,17.0,13,Monday
7419,Palm Beach,14.0,537,89.0,14.0,640.0,html version of FL COVID Rep 03-23-2020(PM),0.0,2020-03-23,0,27.0,0.0,13,Monday
7420,Palm Beach,13.0,623,101.0,14.0,737.0,html version of FL COVID Rep 03-24-2020,0.0,2020-03-24,1,86.0,12.0,13,Tuesday
7421,Palm Beach,16.0,624,104.0,14.0,744.0,html version of FL COVID Rep 03-24-2020(PM),0.0,2020-03-24,1,1.0,3.0,13,Tuesday
7422,Palm Beach,17.0,694,118.0,15.0,829.0,html version of FL COVID Rep 03-25-2020,0.0,2020-03-25,2,70.0,14.0,13,Wednesday
7423,Palm Beach,21.0,1025,141.0,12.0,1187.0,html version of FL COVID Rep 03-25-2020(PM),0.0,2020-03-25,2,331.0,23.0,13,Wednesday
7424,Palm Beach,23.0,1169,169.0,13.0,1361.0,html version of FL COVID Rep 03-26-2020,0.0,2020-03-26,3,144.0,28.0,13,Thursday
7425,Palm Beach,30.0,1205,174.0,13.0,1409.0,html version of FL COVID Rep 03-26-2020(PM),0.0,2020-03-26,3,36.0,5.0,13,Thursday
7426,Palm Beach,31.0,1310,194.0,13.0,1535.0,html version of FL COVID Rep 03-27-2020,0.0,2020-03-27,4,105.0,20.0,13,Friday
7427,Palm Beach,35.0,1416,241.0,15.0,1692.0,html version of FL COVID Rep 03-27-2020(PM),0.0,2020-03-27,4,106.0,47.0,13,Friday
7428,Palm Beach,29.0,1613,292.0,15.0,1934.0,html version of FL COVID Rep 03-28-2020,0.0,2020-03-28,5,197.0,51.0,13,Saturday
7429,Palm Beach,30.0,1647,318.0,16.0,1995.0,html version of FL COVID Rep 03-28-2020(PM),0.0,2020-03-28,5,34.0,26.0,13,Saturday
7430,Palm Beach,31.0,1678,333.0,17.0,2042.0,html version of FL COVID Rep 03-29-2020,0.0,2020-03-29,6,31.0,15.0,13,Sunday
7431,Palm Beach,35.0,1851,383.0,17.0,2269.0,html version of FL COVID Rep 03-29-2020(PM),0.0,2020-03-29,6,173.0,50.0,13,Sunday
7432,Palm Beach,41.0,2127,423.0,17.0,2591.0,html version of FL COVID Rep 03-30-2020,0.0,2020-03-30,0,276.0,40.0,14,Monday
7433,Palm Beach,41.0,2217,463.0,17.0,2721.0,html version of FL COVID Rep 03-30-2020(PM),0.0,2020-03-30,0,90.0,40.0,14,Monday
7434,Palm Beach,44.0,2467,514.0,17.0,3025.0,html version of FL COVID Rep 03-31-2020,0.0,2020-03-31,1,250.0,51.0,14,Tuesday
7435,Palm Beach,59.0,2631,551.0,17.0,3241.0,html version of FL COVID Rep 03-31-2020(PM),0.0,2020-03-31,1,164.0,37.0,14,Tuesday
7436,Palm Beach,62.0,2744,567.0,17.0,3373.0,html version of FL COVID Rep 04-01-2020,0.0,2020-04-01,2,113.0,16.0,14,Wednesday
7437,Palm Beach,66.0,3030,630.0,17.0,3726.0,html version of FL COVID Rep 04-02-2020,0.0,2020-04-02,3,286.0,63.0,14,Thursday
7438,Palm Beach,75.0,3108,737.0,19.0,3920.0,html version of FL COVID Rep 04-02-2020(PM),0.0,2020-04-02,3,78.0,107.0,14,Thursday
7439,Palm Beach,75.0,3634,781.0,18.0,4490.0,html version of FL COVID Rep 04-03-2020,0.0,2020-04-03,4,526.0,44.0,14,Friday
7440,Palm Beach,96.0,3827,858.0,18.0,4781.0,html version of FL COVID Rep 04-03-2020(PM),0.0,2020-04-03,4,193.0,77.0,14,Friday
7441,Palm Beach,83.0,4080,908.0,18.0,5071.0,html version of FL COVID Rep 04-04-2020,0.0,2020-04-04,5,253.0,50.0,14,Saturday
7442,Palm Beach,85.0,4201,954.0,18.0,5240.0,html version of FL COVID Rep 04-04-2020(PM),0.0,2020-04-04,5,121.0,46.0,14,Saturday
7443,Palm Beach,83.0,4490,998.0,18.0,5571.0,html version of FL COVID Rep 04-05-2020,0.0,2020-04-05,6,289.0,44.0,14,Sunday
7444,Palm Beach,87.0,4535,1000.0,18.0,5622.0,html version of FL COVID Rep 04-05-2020(PM),0.0,2020-04-05,6,45.0,2.0,14,Sunday
7445,Palm Beach,85.0,4811,1069.0,18.0,5967.0,html version of FL COVID Rep 04-06-2020,2.0,2020-04-06,0,276.0,69.0,15,Monday
7446,Palm Beach,104.0,4811,1082.0,18.0,5999.0,html version of FL COVID Rep 04-06-2020(PM),2.0,2020-04-06,0,0.0,13.0,15,Monday
7447,Palm Beach,97.0,5246,1136.0,18.0,6481.0,html version of FL COVID Rep 04-07-2020,2.0,2020-04-07,1,435.0,54.0,15,Tuesday
7448,Palm Beach,112.0,5277,1159.0,18.0,6550.0,html version of FL COVID Rep 04-07-2020(PM),2.0,2020-04-07,1,31.0,23.0,15,Tuesday
7449,Palm Beach,109.0,5412,1206.0,18.0,6729.0,html version of FL COVID Rep 04-08-2020,2.0,2020-04-08,2,135.0,47.0,15,Wednesday
7450,Palm Beach,133.0,5417,1224.0,18.0,6776.0,html version of FL COVID Rep 04-08-2020(PM),2.0,2020-04-08,2,5.0,18.0,15,Wednesday
7451,Palm Beach,124.0,5713,1260.0,18.0,7099.0,html version of FL COVID Rep 04-09-2020,2.0,2020-04-09,3,296.0,36.0,15,Thursday
7452,Palm Beach,123.0,5998,1333.0,18.0,7457.0,html version of FL COVID Rep 04-09-2020(PM),3.0,2020-04-09,3,285.0,73.0,15,Thursday
7453,Palm Beach,91.0,6319,1388.0,18.0,7801.0,html version of FL COVID Rep 04-10-2020,3.0,2020-04-10,4,321.0,55.0,15,Friday
7454,Palm Beach,91.0,6460,1431.0,18.0,7986.0,html version of FL COVID Rep 04-10-2020(PM),4.0,2020-04-10,4,141.0,43.0,15,Friday
7455,Palm Beach,86.0,6815,1441.0,17.0,8346.0,html version of FL COVID Rep 04-11-2020,4.0,2020-04-11,5,355.0,10.0,15,Saturday
7456,Palm Beach,86.0,6908,1499.0,18.0,8515.0,html version of FL COVID Rep 04-11-2020(PM),22.0,2020-04-11,5,93.0,58.0,15,Saturday
7457,Palm Beach,84.0,8565,1609.0,16.0,10370.0,html version of FL COVID Rep 04-12-2020,112.0,2020-04-12,6,1657.0,110.0,15,Sunday
7458,Palm Beach,84.0,8602,1646.0,16.0,10445.0,html version of FL COVID Rep 04-12-2020(PM),113.0,2020-04-12,6,37.0,37.0,15,Sunday
7459,Palm Beach,84.0,9077,1691.0,16.0,10962.0,html version of FL COVID Rep 04-13-2020,110.0,2020-04-13,0,475.0,45.0,16,Monday
7460,Palm Beach,84.0,9110,1704.0,16.0,11010.0,html version of FL COVID Rep 04-13-2020(PM),112.0,2020-04-13,0,33.0,13.0,16,Monday
7461,Palm Beach,82.0,9264,1727.0,16.0,11185.0,html version of FL COVID Rep 04-14-2020,112.0,2020-04-14,1,154.0,23.0,16,Tuesday
7462,Palm Beach,77.0,9331,1740.0,16.0,11260.0,html version of FL COVID Rep 04-14-2020(PM),112.0,2020-04-14,1,67.0,13.0,16,Tuesday
7463,Palm Beach,75.0,9484,1782.0,16.0,11453.0,html version of FL COVID Rep 04-15-2020,112.0,2020-04-15,2,153.0,42.0,16,Wednesday
7464,Palm Beach,70.0,9597,1816.0,16.0,11590.0,html version of FL COVID Rep 04-15-2020(PM),107.0,2020-04-15,2,113.0,34.0,16,Wednesday
7465,Palm Beach,63.0,9717,1841.0,16.0,11729.0,html version of FL COVID Rep 04-16-2020,108.0,2020-04-16,3,120.0,25.0,16,Thursday
7466,Palm Beach,62.0,9929,1867.0,16.0,11966.0,html version of FL COVID Rep 04-16-2020(PM),108.0,2020-04-16,3,212.0,26.0,16,Thursday
7467,Palm Beach,62.0,11106,1962.0,15.0,13274.0,html version of FL COVID Rep 04-17-2020,144.0,2020-04-17,4,1177.0,95.0,16,Friday
7468,Palm Beach,62.0,11597,2088.0,15.0,14059.0,html version of FL COVID Rep 04-17-2020(PM),312.0,2020-04-17,4,491.0,126.0,16,Friday
7469,Palm Beach,62.0,13266,2125.0,14.0,15757.0,html version of FL COVID Rep 04-18-2020,304.0,2020-04-18,5,1669.0,37.0,16,Saturday
7470,Palm Beach,62.0,13427,2138.0,13.0,15930.0,html version of FL COVID Rep 04-18-2020(PM),303.0,2020-04-18,5,161.0,13.0,16,Saturday
7471,Palm Beach,64.0,13544,2156.0,13.0,16067.0,html version of FL COVID Rep 04-19-2020,303.0,2020-04-19,6,117.0,18.0,16,Sunday
7472,Palm Beach,63.0,13687,2170.0,13.0,16223.0,html version of FL COVID Rep 04-19-2020(PM),303.0,2020-04-19,6,143.0,14.0,16,Sunday
7473,Palm Beach,63.0,13910,2209.0,13.0,16484.0,html version of FL COVID Rep 04-20-2020,302.0,2020-04-20,0,223.0,39.0,17,Monday
7474,Palm Beach,60.0,15071,2260.0,13.0,17685.0,html version of FL COVID Rep 04-20-2020(PM),294.0,2020-04-20,0,1161.0,51.0,17,Monday
7475,Palm Beach,55.0,15266,2296.0,13.0,17912.0,html version of FL COVID Rep 04-21-2020,295.0,2020-04-21,1,195.0,36.0,17,Tuesday
7476,Palm Beach,53.0,15881,2320.0,13.0,18536.0,html version of FL COVID Rep 04-21-2020(PM),282.0,2020-04-21,1,615.0,24.0,17,Tuesday
7477,Palm Beach,53.0,17088,2403.0,12.0,19822.0,html version of FL COVID Rep 04-22-2020,278.0,2020-04-22,2,1207.0,83.0,17,Wednesday
7478,Palm Beach,52.0,17184,2413.0,12.0,19927.0,html version of FL COVID Rep 04-22-2020(PM),278.0,2020-04-22,2,96.0,10.0,17,Wednesday
7479,Palm Beach,50.0,18288,2468.0,12.0,21076.0,html version of FL COVID Rep 04-23-2020,270.0,2020-04-23,3,1104.0,55.0,17,Thursday
7480,Palm Beach,52.0,18751,2554.0,12.0,21625.0,html version of FL COVID Rep 04-23-2020(PM),268.0,2020-04-23,3,463.0,86.0,17,Thursday
7481,Palm Beach,54.0,19280,2586.0,12.0,22188.0,html version of FL COVID Rep 04-24-2020,268.0,2020-04-24,4,529.0,32.0,17,Friday
7482,Palm Beach,54.0,19281,2600.0,12.0,22203.0,html version of FL COVID Rep 04-24-2020(PM),268.0,2020-04-24,4,1.0,14.0,17,Friday
7483,Palm Beach,56.0,19738,2614.0,12.0,22677.0,html version of FL COVID Rep 04-25-2020,269.0,2020-04-25,5,457.0,14.0,17,Saturday
7484,Palm Beach,52.0,21269,2697.0,11.0,24271.0,html version of FL COVID Rep 04-26-2020,253.0,2020-04-26,6,1531.0,83.0,17,Sunday
7485,Palm Beach,51.0,21900,2763.0,11.0,24965.0,html version of FL COVID Rep 04-27-2020,251.0,2020-04-27,0,631.0,66.0,18,Monday
7486,Palm Beach,52.0,23754,2877.0,11.0,26928.0,html version of FL COVID Rep 04-28-2020,245.0,2020-04-28,1,1854.0,114.0,18,Tuesday
7487,Palm Beach,55.0,24137,2911.0,11.0,27347.0,html version of FL COVID Rep 04-29-2020,244.0,2020-04-29,2,383.0,34.0,18,Wednesday
7488,Palm Beach,54.0,24744,2963.0,11.0,28005.0,html version of FL COVID Rep 04-30-2020,244.0,2020-04-30,3,607.0,52.0,18,Thursday
7489,Palm Beach,54.0,25748,3041.0,10.0,29083.0,html version of FL COVID Rep 05-01-2020,240.0,2020-05-01,4,1004.0,78.0,18,Friday
7490,Palm Beach,55.0,26469,3080.0,10.0,29834.0,html version of FL COVID Rep 05-02-2020,230.0,2020-05-02,5,721.0,39.0,18,Saturday
7491,Palm Beach,57.0,27031,3130.0,10.0,30450.0,html version of FL COVID Rep 05-03-2020,232.0,2020-05-03,6,562.0,50.0,18,Sunday
7492,Palm Beach,55.0,29547,3311.0,10.0,33132.0,html version of FL COVID Rep 05-04-2020,219.0,2020-05-04,0,2516.0,181.0,19,Monday
7493,Palm Beach,60.0,31391,3390.0,10.0,35059.0,html version of FL COVID Rep 05-05-2020,218.0,2020-05-05,1,1844.0,79.0,19,Tuesday
7494,Palm Beach,67.0,32929,3480.0,10.0,36695.0,html version of FL COVID Rep 05-06-2020,219.0,2020-05-06,2,1538.0,90.0,19,Wednesday
7495,Palm Beach,64.0,34154,3587.0,9.0,38027.0,html version of FL COVID Rep 05-07-2020,222.0,2020-05-07,3,1225.0,107.0,19,Thursday
7496,Palm Beach,64.0,35052,3615.0,9.0,38955.0,html version of FL COVID Rep 05-08-2020,224.0,2020-05-08,4,898.0,28.0,19,Friday
7497,Palm Beach,64.0,36158,3798.0,9.0,40243.0,html version of FL COVID Rep 05-09-2020,223.0,2020-05-09,5,1106.0,183.0,19,Saturday
7498,Palm Beach,65.0,36826,3870.0,9.0,40984.0,html version of FL COVID Rep 05-10-2020,223.0,2020-05-10,6,668.0,72.0,19,Sunday
7499,Palm Beach,65.0,37961,3889.0,9.0,42138.0,html version of FL COVID Rep 05-11-2020,223.0,2020-05-11,0,1135.0,19.0,20,Monday
7500,Palm Beach,77.0,39047,4093.0,9.0,43446.0,html version of FL COVID Rep 05-12-2020,229.0,2020-05-12,1,1086.0,204.0,20,Tuesday
7501,Palm Beach,91.0,41609,4176.0,9.0,46103.0,html version of FL COVID Rep 05-13-2020,227.0,2020-05-13,2,2562.0,83.0,20,Wednesday
7502,Palm Beach,92.0,42598,4278.0,9.0,47195.0,html version of FL COVID Rep 05-14-2020,227.0,2020-05-14,3,989.0,102.0,20,Thursday
7503,Palm Beach,98.0,43372,4391.0,9.0,48088.0,html version of FL COVID Rep 05-15-2020,227.0,2020-05-15,4,774.0,113.0,20,Friday
7504,Palm Beach,104.0,44079,4440.0,9.0,48850.0,html version of FL COVID Rep 05-16-2020,227.0,2020-05-16,5,707.0,49.0,20,Saturday
7505,Palm Beach,102.0,44910,4524.0,9.0,49953.0,html version of FL COVID Rep 05-17-2020,417.0,2020-05-17,6,831.0,84.0,20,Sunday
7506,Palm Beach,101.0,46474,4658.0,9.0,51650.0,html version of FL COVID Rep 05-18-2020,417.0,2020-05-18,0,1564.0,134.0,21,Monday
